"outcome_concept_id","snomed_outcome_concept_id","concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
36211412,4308588,36211412,"Traumatic spinal cord compression","Condition","MedDRA","PT","C",10044542,"1970-01-01","2099-12-31",""
35305577,4318809,35305577,"Anterior chamber cleavage syndrome","Condition","MedDRA","PT","C",10059199,"1970-01-01","2099-12-31",""
35606903,381033,35606903,"Aphakia","Condition","MedDRA","PT","C",10002945,"1970-01-01","2099-12-31",""
36110170,380632,36110170,"Encephalitis meningococcal","Condition","MedDRA","PT","C",10014597,"1970-01-01","2099-12-31",""
36110594,4051337,36110594,"Neonatal pneumonia","Condition","MedDRA","PT","C",10053584,"1970-01-01","2099-12-31",""
35909475,4282941,35909475,"Jaundice hepatocellular","Condition","MedDRA","PT","C",10023136,"1970-01-01","2099-12-31",""
35506578,4090070,35506578,"Anovulatory cycle","Condition","MedDRA","PT","C",10002659,"1970-01-01","2099-12-31",""
35104241,4142173,35104241,"Rosai-Dorfman syndrome","Condition","MedDRA","PT","C",10063397,"1970-01-01","2099-12-31",""
36718185,432612,36718185,"Mild mental retardation","Condition","MedDRA","PT","C",10027618,"1970-01-01","2099-12-31",""
36718534,376105,36718534,"Infantile spasms","Condition","MedDRA","PT","C",10021750,"1970-01-01","2099-12-31",""
35607438,381017,35607438,"Refractive amblyopia","Condition","MedDRA","PT","C",10038266,"1970-01-01","2099-12-31",""
36211096,74124,36211096,"Traumatic arthropathy","Condition","MedDRA","PT","C",10044502,"1970-01-01","2099-12-31",""
35607087,439025,35607087,"Dacryocystitis","Condition","MedDRA","PT","C",10011844,"1970-01-01","2099-12-31",""
36313676,4095344,36313676,"Cold agglutinins positive","Condition","MedDRA","PT","C",10009854,"1970-01-01","2099-12-31",""
37219815,4328679,37219815,"Diffuse panbronchiolitis","Condition","MedDRA","PT","C",10062952,"1970-01-01","2099-12-31",""
35708475,4178963,35708475,"Gingival cancer","Condition","MedDRA","PT","C",10067807,"1970-01-01","2099-12-31",""
36919225,439790,36919225,"Psychogenic pain disorder","Condition","MedDRA","PT","C",10037198,"1970-01-01","2099-12-31",""
36918854,381537,36918854,"Anxiety disorder due to a general medical condition","Condition","MedDRA","PT","C",10002859,"1970-01-01","2099-12-31",""
35708074,4214866,35708074,"Jejunitis","Condition","MedDRA","LLT","C",10052332,"1970-01-01","2099-12-31",""
35406414,376578,35406414,"Barotitis media","Condition","MedDRA","PT","C",10004129,"1970-01-01","2099-12-31",""
35406402,372324,35406402,"Eustachian tube disorder","Condition","MedDRA","PT","C",10061462,"1970-01-01","2099-12-31",""
36718310,375077,36718310,"Neurologic neglect syndrome","Condition","MedDRA","PT","C",10029289,"1970-01-01","2099-12-31",""
36316477,4308201,36316477,"Volume blood increased","Condition","MedDRA","PT","C",10047690,"1970-01-01","2099-12-31",""
36818641,432677,36818641,"Habitual abortion","Condition","MedDRA","PT","C",10062935,"1970-01-01","2099-12-31",""
35707816,4093273,35707816,"Pancreatic fistula","Condition","MedDRA","PT","C",10049192,"1970-01-01","2099-12-31",""
35607062,373483,35607062,"Mycotic corneal ulcer","Condition","MedDRA","PT","C",10028518,"1970-01-01","2099-12-31",""
35104410,316356,35104410,"Hodgkin's disease stage III","Condition","MedDRA","PT","C",10020270,"1970-01-01","2099-12-31",""
35305459,4177007,35305459,"Hyper IgE syndrome","Condition","MedDRA","PT","C",10051040,"1970-01-01","2099-12-31",""
36110702,24978,36110702,"Pharyngotonsillitis","Condition","MedDRA","PT","C",10049140,"1970-01-01","2099-12-31",""
36312750,441969,36312750,"Scan abdomen abnormal","Condition","MedDRA","PT","C",10061502,"1970-01-01","2099-12-31",""
35104860,434910,35104860,"Monocytosis","Condition","MedDRA","PT","C",10027906,"1970-01-01","2099-12-31",""
35708437,438699,35708437,"Rectosigmoid cancer","Condition","MedDRA","PT","C",10038086,"1970-01-01","2099-12-31",""
35305868,4009170,35305868,"Tay-Sachs disease","Condition","MedDRA","PT","C",10043147,"1970-01-01","2099-12-31",""
36211624,80008,36211624,"Periprosthetic fracture","Condition","MedDRA","PT","C",10069135,"1970-01-01","2099-12-31",""
36312008,4091898,36312008,"Sinus rhythm","Measurement","MedDRA","PT","C",10048815,"1970-01-01","2099-12-31",""
36110920,443943,36110920,"Herpes zoster infection neurological","Condition","MedDRA","PT","C",10061208,"1970-01-01","2099-12-31",""
36718115,4043402,36718115,"Progressive relapsing multiple sclerosis","Condition","MedDRA","PT","C",10067063,"1970-01-01","2099-12-31",""
35104217,4246284,35104217,"Systemic mastocytosis","Condition","MedDRA","PT","C",10042949,"1970-01-01","2099-12-31",""
35607026,4253778,35607026,"Blebitis","Condition","MedDRA","PT","C",10069166,"1970-01-01","2099-12-31",""
35607477,4011078,35607477,"Phosphenes","Condition","MedDRA","LLT","C",10034936,"1970-01-01","2099-12-31",""
35909531,4237587,35909531,"Bacillary angiomatosis","Condition","MedDRA","PT","C",10003971,"1970-01-01","2099-12-31",""
36110832,440642,36110832,"Cat scratch disease","Condition","MedDRA","PT","C",10007729,"1970-01-01","2099-12-31",""
35607148,4030977,35607148,"Periorbital cellulitis","Condition","MedDRA","PT","C",10057182,"1970-01-01","2099-12-31",""
36110956,4284410,36110956,"Urethral papilloma","Condition","MedDRA","PT","C",10046462,"1970-01-01","2099-12-31",""
36617311,4054839,36617311,"Pelvic neoplasm","Condition","MedDRA","PT","C",10061336,"1970-01-01","2099-12-31",""
35607412,4148535,35607412,"Retinal artery stenosis","Condition","MedDRA","PT","C",10038830,"1970-01-01","2099-12-31",""
35607348,444400,35607348,"Eye luxation","Condition","MedDRA","PT","C",10015948,"1970-01-01","2099-12-31",""
37219877,433783,37219877,"Pulmonary artery aneurysm","Condition","MedDRA","PT","C",10037336,"1970-01-01","2099-12-31",""
35607102,4146941,35607102,"Meibomianitis","Condition","MedDRA","PT","C",10027137,"1970-01-01","2099-12-31",""
35607325,4208199,35607325,"Choroidal dystrophy","Condition","MedDRA","PT","C",10008785,"1970-01-01","2099-12-31",""
35707647,4049759,35707647,"Tooth decalcification","Condition","MedDRA","LLT","C",10044026,"1970-01-01","2099-12-31",""
35809195,4167091,35809195,"Leukoplakia","Condition","MedDRA","PT","C",10062037,"1970-01-01","2099-12-31",""
35306023,81403,35306023,"Osteopetrosis","Condition","MedDRA","PT","C",10031280,"1970-01-01","2099-12-31",""
35607303,435279,35607303,"Holmes-Adie pupil","Condition","MedDRA","PT","C",10020352,"1970-01-01","2099-12-31",""
37521634,442069,37521634,"Vacuum extractor delivery","Procedure","MedDRA","PT","C",10046868,"1970-01-01","2099-12-31",""
37019283,312358,37019283,"Glomerulonephritis chronic","Condition","MedDRA","PT","C",10018367,"1970-01-01","2099-12-31",""
35205244,4004279,35205244,"Cardiac failure high output","Condition","MedDRA","PT","C",10007560,"1970-01-01","2099-12-31",""
37119528,4195139,37119528,"Posthitis","Condition","MedDRA","LLT","C",10036379,"1970-01-01","2099-12-31",""
35104080,439730,35104080,"Babesiosis","Condition","MedDRA","PT","C",10003965,"1970-01-01","2099-12-31",""
36110844,4089968,36110844,"Rocky mountain spotted fever","Condition","MedDRA","PT","C",10039207,"1970-01-01","2099-12-31",""
36517019,4116204,36517019,"Osteoma","Condition","MedDRA","PT","C",10031249,"1970-01-01","2099-12-31",""
36718245,4275136,36718245,"Respiratory paralysis","Condition","MedDRA","PT","C",10038708,"1970-01-01","2099-12-31",""
35607330,373766,35607330,"Retinopathy of prematurity","Condition","MedDRA","PT","C",10038933,"1970-01-01","2099-12-31",""
36516846,4093173,36516846,"Muscle hypertrophy","Condition","MedDRA","PT","C",10028311,"1970-01-01","2099-12-31",""
35607052,4334748,35607052,"Infectious crystalline keratopathy","Condition","MedDRA","PT","C",10060833,"1970-01-01","2099-12-31",""
35707608,4342885,35707608,"Retroperitoneum cyst","Condition","MedDRA","PT","C",10051689,"1970-01-01","2099-12-31",""
35406404,381302,35406404,"Eustachian tube obstruction","Condition","MedDRA","PT","C",10015544,"1970-01-01","2099-12-31",""
35606991,441284,35606991,"Open angle glaucoma","Condition","MedDRA","PT","C",10030348,"1970-01-01","2099-12-31",""
36818720,432695,36818720,"Prolonged pregnancy","Condition","MedDRA","PT","C",10036877,"1970-01-01","2099-12-31",""
35305707,4099449,35305707,"High arched palate","Condition","MedDRA","PT","C",10020046,"1970-01-01","2099-12-31",""
36718033,442263,36718033,"Basilar artery stenosis","Condition","MedDRA","PT","C",10004163,"1970-01-01","2099-12-31",""
37119702,432366,37119702,"Broad ligament haematoma","Condition","MedDRA","PT","C",10006375,"1970-01-01","2099-12-31",""
35909477,4203366,35909477,"Neonatal cholestasis","Condition","MedDRA","PT","C",10056528,"1970-01-01","2099-12-31",""
36718195,4139348,36718195,"Ballismus","Condition","MedDRA","PT","C",10058504,"1970-01-01","2099-12-31",""
35306160,4208249,35306160,"Kidney duplex","Condition","MedDRA","PT","C",10023416,"1970-01-01","2099-12-31",""
36617558,198198,36617558,"Vaginal polyp","Condition","MedDRA","PT","C",10046939,"1970-01-01","2099-12-31",""
36110610,4205814,36110610,"Penile infection","Condition","MedDRA","PT","C",10061912,"1970-01-01","2099-12-31",""
36416691,4284608,36416691,"Hyperproteinaemia","Condition","MedDRA","PT","C",10020740,"1970-01-01","2099-12-31",""
35708503,4311473,35708503,"Tongue cancer metastatic","Condition","MedDRA","PT","C",10055109,"1970-01-01","2099-12-31",""
36918914,4143011,36918914,"Automatism, command","Condition","MedDRA","PT","C",10003833,"1970-01-01","2099-12-31",""
36211302,433949,36211302,"Human bite","Condition","MedDRA","PT","C",10020428,"1970-01-01","2099-12-31",""
35607405,4195991,35607405,"Macular ischaemia","Condition","MedDRA","PT","C",10065534,"1970-01-01","2099-12-31",""
35305951,4282612,35305951,"Sympodia","Condition","MedDRA","LLT","C",10049216,"1970-01-01","2099-12-31",""
36416709,4201883,36416709,"Hypervitaminosis","Condition","MedDRA","PT","C",10020915,"1970-01-01","2099-12-31",""
36311916,4065394,36311916,"Electrocardiogram QRS complex abnormal","Measurement","MedDRA","PT","C",10014378,"1970-01-01","2099-12-31",""
36416648,4079888,36416648,"Hypolipidaemia","Condition","MedDRA","PT","C",10021024,"1970-01-01","2099-12-31",""
36416570,438725,36416570,"Magnesium metabolism disorder","Condition","MedDRA","PT","C",10025438,"1970-01-01","2099-12-31",""
36009769,137792,36009769,"Eczema herpeticum","Condition","MedDRA","PT","C",10014197,"1970-01-01","2099-12-31",""
36918906,439786,36918906,"Panic disorder with agoraphobia","Condition","MedDRA","PT","C",10052794,"1970-01-01","2099-12-31",""
35406445,378765,35406445,"Tympanosclerosis","Condition","MedDRA","PT","C",10045218,"1970-01-01","2099-12-31",""
36314360,4036315,36314360,"Vitamin C decreased","Condition","MedDRA","PT","C",10047622,"1970-01-01","2099-12-31",""
37119697,192683,37119697,"Uterovaginal prolapse","Condition","MedDRA","PT","C",10046830,"1970-01-01","2099-12-31",""
35607090,4265426,35607090,"Eyelid boil","Condition","MedDRA","PT","C",10015980,"1970-01-01","2099-12-31",""
36312542,4042567,36312542,"Cardiac enzymes normal","Condition","MedDRA","LLT","C",10007549,"1970-01-01","2099-12-31",""
35205060,4197259,35205060,"Aortic valve atresia","Condition","MedDRA","PT","C",10066801,"1970-01-01","2099-12-31",""
35305412,4009628,35305412,"Right aortic arch","Condition","MedDRA","PT","C",10067407,"1970-01-01","2099-12-31",""
36617857,4181486,36617857,"Nasal sinus cancer","Condition","MedDRA","PT","C",10028767,"1970-01-01","2099-12-31",""
36617502,4181357,36617502,"Malignant neoplasm of renal pelvis","Condition","MedDRA","PT","C",10026426,"1970-01-01","2099-12-31",""
37119672,4042514,37119672,"Spermatic cord disorder","Condition","MedDRA","PT","C",10056348,"1970-01-01","2099-12-31",""
36416557,80824,36416557,"Senile osteoporosis","Condition","MedDRA","PT","C",10039984,"1970-01-01","2099-12-31",""
35707624,4216820,35707624,"Apical granuloma","Condition","MedDRA","PT","C",10060983,"1970-01-01","2099-12-31",""
35305959,372727,35305959,"Craniorachischisis","Condition","MedDRA","PT","C",10011321,"1970-01-01","2099-12-31",""
36516997,4298236,36516997,"Angiolipoma","Condition","MedDRA","PT","C",10048945,"1970-01-01","2099-12-31",""
35305419,372721,35305419,"Congenital cerebrovascular anomaly","Condition","MedDRA","PT","C",10062327,"1970-01-01","2099-12-31",""
36818673,442333,36818673,"Failed induction of labour","Condition","MedDRA","PT","C",10016123,"1970-01-01","2099-12-31",""
36718189,4259277,36718189,"Athetosis","Condition","MedDRA","PT","C",10003620,"1970-01-01","2099-12-31",""
36315509,4051216,36315509,"Globulins decreased","Condition","MedDRA","PT","C",10058001,"1970-01-01","2099-12-31",""
35708325,30442,35708325,"Peptic ulcer perforation, obstructive","Condition","MedDRA","PT","C",10034358,"1970-01-01","2099-12-31",""
36211289,435641,36211289,"Birth trauma","Condition","MedDRA","PT","C",10004954,"1970-01-01","2099-12-31",""
35506675,4177235,35506675,"Malignant pituitary tumour","Condition","MedDRA","PT","C",10026672,"1970-01-01","2099-12-31",""
35306055,432419,35306055,"Encephalocele","Condition","MedDRA","PT","C",10014617,"1970-01-01","2099-12-31",""
36617791,4157451,36617791,"Glottis carcinoma","Condition","MedDRA","PT","C",10018395,"1970-01-01","2099-12-31",""
35708328,4340377,35708328,"Colon gangrene","Condition","MedDRA","PT","C",10009971,"1970-01-01","2099-12-31",""
37219854,4140212,37219854,"Pleural calcification","Condition","MedDRA","PT","C",10035592,"1970-01-01","2099-12-31",""
36110363,75896,36110363,"Arthritis fungal","Condition","MedDRA","PT","C",10060966,"1970-01-01","2099-12-31",""
36516926,73012,36516926,"Lordosis","Condition","MedDRA","PT","C",10024842,"1970-01-01","2099-12-31",""
35607054,4151000,35607054,"Keratitis bacterial","Condition","MedDRA","PT","C",10062028,"1970-01-01","2099-12-31",""
36517136,4081241,36517136,"Sever's disease","Condition","MedDRA","PT","C",10050089,"1970-01-01","2099-12-31",""
35909683,4166154,35909683,"Mixed hepatocellular cholangiocarcinoma","Condition","MedDRA","PT","C",10027761,"1970-01-01","2099-12-31",""
35708216,4264479,35708216,"Rectal stenosis","Condition","MedDRA","PT","C",10038079,"1970-01-01","2099-12-31",""
37119509,4127843,37119509,"Cervix oedema","Condition","MedDRA","PT","C",10063817,"1970-01-01","2099-12-31",""
35205200,434663,35205200,"Acute endocarditis","Condition","MedDRA","PT","C",10049001,"1970-01-01","2099-12-31",""
36818781,195075,36818781,"Meconium in amniotic fluid","Condition","MedDRA","PT","C",10051133,"1970-01-01","2099-12-31",""
35104321,4097604,35104321,"Spur cell anaemia","Condition","MedDRA","PT","C",10052483,"1970-01-01","2099-12-31",""
36110785,73686,36110785,"Tuberculosis of genitourinary system","Condition","MedDRA","PT","C",10044828,"1970-01-01","2099-12-31",""
36818687,4034148,36818687,"Cervix dystocia","Condition","MedDRA","PT","C",10054939,"1970-01-01","2099-12-31",""
36617794,24897,36617794,"Laryngeal cancer stage 0","Condition","MedDRA","PT","C",10023829,"1970-01-01","2099-12-31",""
35606997,4334749,35606997,"Corneal bleeding","Condition","MedDRA","PT","C",10051558,"1970-01-01","2099-12-31",""
36516789,81660,36516789,"Sympathetic posterior cervical syndrome","Condition","MedDRA","PT","C",10042744,"1970-01-01","2099-12-31",""
35305942,81395,35305942,"Metatarsus primus varus","Condition","MedDRA","PT","C",10027489,"1970-01-01","2099-12-31",""
36617882,4129254,36617882,"Tracheal neoplasm","Condition","MedDRA","PT","C",10062133,"1970-01-01","2099-12-31",""
37220030,440129,37220030,"Nasal turbinate hypertrophy","Condition","MedDRA","PT","C",10028779,"1970-01-01","2099-12-31",""
36111019,434860,36111019,"Choriomeningitis lymphocytic","Condition","MedDRA","PT","C",10008761,"1970-01-01","2099-12-31",""
36617516,196049,36617516,"Urethral cancer","Condition","MedDRA","PT","C",10046431,"1970-01-01","2099-12-31",""
37420377,4139934,37420377,"Homeless","Observation","MedDRA","PT","C",10020361,"1970-01-01","2099-12-31",""
35104749,4033873,35104749,"Lymphangiectasia","Condition","MedDRA","PT","C",10025210,"1970-01-01","2099-12-31",""
35707619,435205,35707619,"Oropharyngeal neoplasm benign","Condition","MedDRA","PT","C",10031110,"1970-01-01","2099-12-31",""
36718291,4091060,36718291,"Acalculia","Condition","MedDRA","PT","C",10000346,"1970-01-01","2099-12-31",""
36818818,196765,36818818,"Uterine inversion","Condition","MedDRA","PT","C",10046796,"1970-01-01","2099-12-31",""
36211166,4201303,36211166,"Ergot poisoning","Condition","MedDRA","PT","C",10015124,"1970-01-01","2099-12-31",""
36110331,4080744,36110331,"Candida nappy rash","Condition","MedDRA","PT","C",10007135,"1970-01-01","2099-12-31",""
36617721,4129899,36617721,"Penile neoplasm","Condition","MedDRA","PT","C",10061913,"1970-01-01","2099-12-31",""
35305614,441953,35305614,"Anomaly of orbit, congenital","Condition","MedDRA","PT","C",10002633,"1970-01-01","2099-12-31",""
35607463,4109066,35607463,"Chloropsia","Condition","MedDRA","PT","C",10008585,"1970-01-01","2099-12-31",""
35607210,4308439,35607210,"Iris cyst","Condition","MedDRA","PT","C",10022949,"1970-01-01","2099-12-31",""
37420469,437449,37420469,"Victim of child abuse","Observation","MedDRA","PT","C",10047401,"1970-01-01","2099-12-31",""
36617598,197810,36617598,"Malignant neoplasm of uterine adnexa","Condition","MedDRA","PT","C",10026616,"1970-01-01","2099-12-31",""
36717977,4338227,36717977,"Basilar artery thrombosis","Condition","MedDRA","PT","C",10063093,"1970-01-01","2099-12-31",""
36315844,4168699,36315844,"Spermatozoa abnormal","Condition","MedDRA","PT","C",10041498,"1970-01-01","2099-12-31",""
