"standard_concept_id","concept_id","concept_name","domain_id","vocabulary_id","concept_class_id","standard_concept","concept_code","valid_start_date","valid_end_date","invalid_reason"
19036946,19036946,"benzyl benzoate","Drug","RxNorm","Ingredient","S",19044,"1970-01-01","2099-12-31",""
19037035,19037035,"Benzylpenicilloyl polylysine","Drug","RxNorm","Ingredient","S",19079,"1970-01-01","2099-12-31",""
19037038,19037038,"Calcium Gluconate","Drug","RxNorm","Ingredient","S",1908,"1970-01-01","2099-12-31",""
19037223,19037223,"Beta Carotene","Drug","RxNorm","Ingredient","S",19143,"1970-01-01","2099-12-31",""
19037401,19037401,"calcium phosphate","Drug","RxNorm","Ingredient","S",1919,"1970-01-01","2099-12-31",""
19037446,19037446,"Calcium Sulfate","Drug","RxNorm","Ingredient","S",1925,"1970-01-01","2099-12-31",""
19037560,19037560,"bifonazole","Drug","RxNorm","Ingredient","S",19295,"1970-01-01","2099-12-31",""
19037596,19037596,"Acetylcarnitine","Drug","RxNorm","Ingredient","S",193,"1970-01-01","2099-12-31",""
19037624,19037624,"Acetylcholine","Drug","RxNorm","Ingredient","S",194,"1970-01-01","2099-12-31",""
19037706,19037706,"bismuth oxide","Drug","RxNorm","Ingredient","S",19472,"1970-01-01","2099-12-31",""
19037731,19037731,"bismuth subcarbonate","Drug","RxNorm","Ingredient","S",19475,"1970-01-01","2099-12-31",""
19037794,19037794,"bismuth subnitrate","Drug","RxNorm","Ingredient","S",19477,"1970-01-01","2099-12-31",""
19037833,19037833,"Domperidone","Drug","RxNorm","Ingredient","S",3626,"1970-01-01","2099-12-31",""
19037891,19037891,"chlorocresol","Drug","RxNorm","Ingredient","S",20823,"1970-01-01","2099-12-31",""
19037983,19037983,"secnidazole","Drug","RxNorm","Ingredient","S",36314,"1970-01-01","2099-12-31",""
19037989,19037989,"Dothiepin","Drug","RxNorm","Ingredient","S",3634,"1970-01-01","2099-12-31",""
19038024,19038024,"Selenious Acid","Drug","RxNorm","Ingredient","S",36344,"1970-01-01","2099-12-31",""
19038433,19038433,"bone meal","Drug","RxNorm","Ingredient","S",19596,"1970-01-01","2099-12-31",""
19038440,19038440,"basiliximab","Drug","RxNorm","Ingredient","S",196102,"1970-01-01","2099-12-31",""
19038536,19038536,"raltitrexed","Drug","RxNorm","Ingredient","S",196239,"1970-01-01","2099-12-31",""
19038562,19038562,"Palifermin","Drug","RxNorm","Ingredient","S",196319,"2005-12-04","2099-12-31",""
19038998,19038998,"bretylium","Drug","RxNorm","Ingredient","S",19685,"1970-01-01","2099-12-31",""
19039029,19039029,"brilliant green","Drug","RxNorm","Ingredient","S",19698,"1970-01-01","2099-12-31",""
19039227,19039227,"bromperidol","Drug","RxNorm","Ingredient","S",19777,"1970-01-01","2099-12-31",""
19039262,19039262,"brotizolam","Drug","RxNorm","Ingredient","S",19790,"1970-01-01","2099-12-31",""
19039298,19039298,"sevoflurane","Drug","RxNorm","Ingredient","S",36453,"1970-01-01","2099-12-31",""
19039512,19039512,"sobrerol","Drug","RxNorm","Ingredient","S",36669,"1970-01-01","2099-12-31",""
19039639,19039639,"buflomedil","Drug","RxNorm","Ingredient","S",19836,"1970-01-01","2099-12-31",""
19039679,19039679,"Cantharidin","Drug","RxNorm","Ingredient","S",1984,"1970-01-01","2099-12-31",""
19039762,19039762,"butamirate","Drug","RxNorm","Ingredient","S",19862,"1970-01-01","2099-12-31",""
19039767,19039767,"butobarbital","Drug","RxNorm","Ingredient","S",19874,"1970-01-01","2099-12-31",""
19039770,19039770,"buthiazide","Drug","RxNorm","Ingredient","S",19882,"1970-01-01","2099-12-31",""
19039850,19039850,"sodium bisulfite","Drug","RxNorm","Ingredient","S",36679,"1970-01-01","2099-12-31",""
19039874,19039874,"sodium metabisulfite","Drug","RxNorm","Ingredient","S",36696,"1970-01-01","2099-12-31",""
19039877,19039877,"sodium perborate","Drug","RxNorm","Ingredient","S",36702,"1970-01-01","2099-12-31",""
19039926,19039926,"dexlansoprazole","Drug","RxNorm","Ingredient","S",816346,"2009-03-01","2099-12-31",""
19040051,19040051,"spirapril","Drug","RxNorm","Ingredient","S",36908,"1970-01-01","2099-12-31",""
19040060,19040060,"Dydrogesterone","Drug","RxNorm","Ingredient","S",3706,"1970-01-01","2099-12-31",""
19040563,19040563,"Carbenoxolone","Drug","RxNorm","Ingredient","S",2017,"1970-01-01","2099-12-31",""
19040606,19040606,"Carbimazole","Drug","RxNorm","Ingredient","S",2020,"1970-01-01","2099-12-31",""
19040624,19040624,"sulfametrole","Drug","RxNorm","Ingredient","S",37328,"1970-01-01","2099-12-31",""
19040627,19040627,"sultamicillin","Drug","RxNorm","Ingredient","S",37415,"1970-01-01","2099-12-31",""
19041065,19041065,"golimumab","Drug","RxNorm","Ingredient","S",819300,"2009-05-31","2099-12-31",""
19041085,19041085,"tartaric acid","Drug","RxNorm","Ingredient","S",37578,"1970-01-01","2099-12-31",""
19041153,19041153,"temafloxacin","Drug","RxNorm","Ingredient","S",37771,"1970-01-01","2099-12-31",""
19041220,19041220,"tenoxicam","Drug","RxNorm","Ingredient","S",37790,"1970-01-01","2099-12-31",""
19041222,19041222,"Phloroglucinol","Drug","RxNorm","Ingredient","S",8196,"1970-01-01","2099-12-31",""
19041226,19041226,"Anethole Trithione","Drug","RxNorm","Ingredient","S",820,"1970-01-01","2099-12-31",""
19041536,19041536,"testosterone 17-phenylpropionate","Drug","RxNorm","Ingredient","S",37855,"1970-01-01","2099-12-31",""
19041746,19041746,"tetrazepam","Drug","RxNorm","Ingredient","S",37985,"1970-01-01","2099-12-31",""
19041813,19041813,"thiocolchicoside","Drug","RxNorm","Ingredient","S",38085,"1970-01-01","2099-12-31",""
19041843,19041843,"Carbocysteine","Drug","RxNorm","Ingredient","S",2023,"1970-01-01","2099-12-31",""
19041852,19041852,"Emepronium","Drug","RxNorm","Ingredient","S",3816,"1970-01-01","2099-12-31",""
19041860,19041860,"thymomodulin","Drug","RxNorm","Ingredient","S",38217,"1970-01-01","2099-12-31",""
19041910,19041910,"tianeptine","Drug","RxNorm","Ingredient","S",38252,"1970-01-01","2099-12-31",""
19041933,19041933,"tibolone","Drug","RxNorm","Ingredient","S",38260,"1970-01-01","2099-12-31",""
19042155,19042155,"tolfenamic acid","Drug","RxNorm","Ingredient","S",38377,"1970-01-01","2099-12-31",""
19042191,19042191,"tolrestat","Drug","RxNorm","Ingredient","S",38386,"1970-01-01","2099-12-31",""
19042345,19042345,"Lecithin","Drug","RxNorm","Ingredient","S",8214,"1970-01-01","2099-12-31",""
19042445,19042445,"tramazoline","Drug","RxNorm","Ingredient","S",38453,"1970-01-01","2099-12-31",""
19042545,19042545,"treosulfan","Drug","RxNorm","Ingredient","S",38508,"1970-01-01","2099-12-31",""
19042550,19042550,"triazulenone","Drug","RxNorm","Ingredient","S",38555,"1970-01-01","2099-12-31",""
19042575,19042575,"tribenoside","Drug","RxNorm","Ingredient","S",38557,"1970-01-01","2099-12-31",""
19042692,19042692,"triclofos","Drug","RxNorm","Ingredient","S",38610,"1970-01-01","2099-12-31",""
19042778,19042778,"triflusal","Drug","RxNorm","Ingredient","S",38655,"1970-01-01","2099-12-31",""
19042801,19042801,"trilostane","Drug","RxNorm","Ingredient","S",38668,"1970-01-01","2099-12-31",""
19042852,19042852,"Phospholipids","Drug","RxNorm","Ingredient","S",8246,"1970-01-01","2099-12-31",""
19043154,19043154,"troxerutin","Drug","RxNorm","Ingredient","S",38893,"1970-01-01","2099-12-31",""
19043191,19043191,"tulobuterol","Drug","RxNorm","Ingredient","S",38967,"1970-01-01","2099-12-31",""
19043266,19043266,"vanadyl sulfate","Drug","RxNorm","Ingredient","S",39364,"1970-01-01","2099-12-31",""
19043327,19043327,"veralipride","Drug","RxNorm","Ingredient","S",39468,"1970-01-01","2099-12-31",""
19043395,19043395,"Phosphorus","Drug","RxNorm","Ingredient","S",8263,"1970-01-01","2099-12-31",""
19043959,19043959,"acamprosate","Drug","RxNorm","Ingredient","S",82819,"1970-01-01","2099-12-31",""
19044273,19044273,"fospropofol","Drug","RxNorm","Ingredient","S",828682,"2009-01-04","2099-12-31",""
19044317,19044317,"zinc chloride","Drug","RxNorm","Ingredient","S",39937,"1970-01-01","2099-12-31",""
19044337,19044337,"Physostigmine","Drug","RxNorm","Ingredient","S",8299,"1970-01-01","2099-12-31",""
19044394,19044394,"Interferon Alfa-n1","Drug","RxNorm","Ingredient","S",202912,"1970-01-01","2099-12-31",""
19044522,19044522,"Zinc Sulfate","Drug","RxNorm","Ingredient","S",39954,"1970-01-01","2099-12-31",""
19044719,19044719,"zipeprol","Drug","RxNorm","Ingredient","S",39969,"1970-01-01","2099-12-31",""
19044727,19044727,"Vitamin K 1","Drug","RxNorm","Ingredient","S",8308,"1970-01-01","2099-12-31",""
19044812,19044812,"Phytosterols","Drug","RxNorm","Ingredient","S",8310,"2008-11-09","2099-12-31",""
19044883,19044883,"zopiclone","Drug","RxNorm","Ingredient","S",40001,"1970-01-01","2099-12-31",""
19044890,19044890,"Anistreplase","Drug","RxNorm","Ingredient","S",40028,"1970-01-01","2099-12-31",""
19044986,19044986,"fibrinogen concentrate (human)","Drug","RxNorm","Ingredient","S",831503,"2009-02-01","2099-12-31",""
19045045,19045045,"Ergocalciferol","Drug","RxNorm","Ingredient","S",4018,"1970-01-01","2099-12-31",""
19045272,19045272,"Miglustat","Drug","RxNorm","Ingredient","S",402316,"1970-01-01","2099-12-31",""
19045290,19045290,"Evening primrose oil","Drug","RxNorm","Ingredient","S",203219,"1970-01-01","2099-12-31",""
19045317,19045317,"digoxin antibodies Fab fragments","Drug","RxNorm","Ingredient","S",203223,"1970-01-01","2099-12-31",""
19045581,19045581,"cifenline","Drug","RxNorm","Ingredient","S",21099,"1970-01-01","2099-12-31",""
19045601,19045601,"DIBUNATE","Drug","RxNorm","Ingredient","S",402565,"1970-01-01","2099-12-31",""
19045672,19045672,"Anthrax Vaccine Adsorbed","Drug","RxNorm","Ingredient","S",404774,"2009-03-01","2099-12-31",""
19045983,19045983,"cinitapride","Drug","RxNorm","Ingredient","S",21125,"1970-01-01","2099-12-31",""
19046036,19046036,"piperacetazine","Drug","RxNorm","Ingredient","S",8338,"1970-01-01","2099-12-31",""
19046180,19046180,"Carbon Dioxide","Drug","RxNorm","Ingredient","S",2034,"1970-01-01","2099-12-31",""
19046291,19046291,"piperazine","Drug","RxNorm","Ingredient","S",8340,"1970-01-01","2099-12-31",""
19046454,19046454,"carprofen","Drug","RxNorm","Ingredient","S",20343,"2006-06-04","2099-12-31",""
19046625,19046625,"Pipobroman","Drug","RxNorm","Ingredient","S",8347,"1970-01-01","2099-12-31",""
19046654,19046654,"Piracetam","Drug","RxNorm","Ingredient","S",8351,"1970-01-01","2099-12-31",""
19046724,19046724,"Pirenzepine","Drug","RxNorm","Ingredient","S",8352,"1970-01-01","2099-12-31",""
19046939,19046939,"Clavulanic Acid","Drug","RxNorm","Ingredient","S",21216,"1970-01-01","2099-12-31",""
19047071,19047071,"Pivampicillin","Drug","RxNorm","Ingredient","S",8372,"1970-01-01","2099-12-31",""
19047076,19047076,"Pizotyline","Drug","RxNorm","Ingredient","S",8373,"1970-01-01","2099-12-31",""
19047135,19047135,"placebo","Drug","RxNorm","Ingredient","S",8375,"1970-01-01","2099-12-31",""
19047240,19047240,"clofoctol","Drug","RxNorm","Ingredient","S",21264,"1970-01-01","2099-12-31",""
19047423,19047423,"abciximab","Drug","RxNorm","Ingredient","S",83929,"1970-01-01","2099-12-31",""
19047598,19047598,"Japanese encephalitis virus vaccine, inactivated","Drug","RxNorm","Ingredient","S",845525,"2009-05-03","2099-12-31",""
19047756,19047756,"Carbon Monoxide","Drug","RxNorm","Ingredient","S",2037,"1970-01-01","2099-12-31",""
19048012,19048012,"Escin","Drug","RxNorm","Ingredient","S",4065,"1970-01-01","2099-12-31",""
19048016,19048016,"amylocaine","Drug","RxNorm","Ingredient","S",40660,"1970-01-01","2099-12-31",""
19048026,19048026,"cobamamide","Drug","RxNorm","Ingredient","S",21373,"1970-01-01","2099-12-31",""
19048037,19048037,"lumefantrine","Drug","RxNorm","Ingredient","S",847728,"2009-05-03","2099-12-31",""
19048046,19048046,"L-methylfolate","Drug","RxNorm","Ingredient","S",407884,"2005-07-24","2099-12-31",""
19048202,19048202,"GOLDEN SEAL EXTRACT","Drug","RxNorm","Ingredient","S",408114,"2005-07-24","2099-12-31",""
19048493,19048493,"gadobutrol","Drug","RxNorm","Ingredient","S",84990,"1970-01-01","2099-12-31",""
19048561,19048561,"Polygeline","Drug","RxNorm","Ingredient","S",8521,"1970-01-01","2099-12-31",""
19048700,19048700,"Haemophilus B Conjugate Vaccine","Drug","RxNorm","Ingredient","S",214606,"1970-01-01","2099-12-31",""
19049024,19049024,"Potassium","Drug","RxNorm","Ingredient","S",8588,"1970-01-01","2099-12-31",""
19049038,19049038,"Estriol","Drug","RxNorm","Ingredient","S",4094,"1970-01-01","2099-12-31",""
19049059,19049059,"Potassium Aspartate","Drug","RxNorm","Ingredient","S",8589,"1970-01-01","2099-12-31",""
19049105,19049105,"Potassium Chloride","Drug","RxNorm","Ingredient","S",8591,"1970-01-01","2099-12-31",""
19049145,19049145,"Celiprolol","Drug","RxNorm","Ingredient","S",20498,"1970-01-01","2099-12-31",""
19049150,19049150,"Carboprost","Drug","RxNorm","Ingredient","S",2051,"1970-01-01","2099-12-31",""
19049175,19049175,"cesium chloride","Drug","RxNorm","Ingredient","S",20599,"1970-01-01","2099-12-31",""
19049228,19049228,"Estrogens","Drug","RxNorm","Ingredient","S",4100,"1970-01-01","2099-12-31",""
19049350,19049350,"Ethamsylate","Drug","RxNorm","Ingredient","S",4112,"1970-01-01","2099-12-31",""
19049402,19049402,"chlorophyllin","Drug","RxNorm","Ingredient","S",20852,"1970-01-01","2099-12-31",""
19049410,19049410,"chloroprocaine","Drug","RxNorm","Ingredient","S",20859,"1970-01-01","2099-12-31",""
19049437,19049437,"chloropyramine","Drug","RxNorm","Ingredient","S",20861,"1970-01-01","2099-12-31",""
19049707,19049707,"chlorphenoxamine","Drug","RxNorm","Ingredient","S",20881,"1970-01-01","2099-12-31",""
19049709,19049709,"lornoxicam","Drug","RxNorm","Ingredient","S",20890,"1970-01-01","2099-12-31",""
19049759,19049759,"denatured ethanol","Drug","RxNorm","Ingredient","S",216449,"1970-01-01","2099-12-31",""
19049816,19049816,"oxtriphylline","Drug","RxNorm","Ingredient","S",20976,"1970-01-01","2099-12-31",""
19049877,19049877,"chromic chloride","Drug","RxNorm","Ingredient","S",21009,"1970-01-01","2099-12-31",""
19049909,19049909,"Potassium Iodide","Drug","RxNorm","Ingredient","S",8597,"1970-01-01","2099-12-31",""
19050016,19050016,"Ethiodized Oil","Drug","RxNorm","Ingredient","S",4125,"1970-01-01","2099-12-31",""
19050040,19050040,"Potassium Orotate","Drug","RxNorm","Ingredient","S",8602,"1970-01-01","2099-12-31",""
19050087,19050087,"ibutilide","Drug","RxNorm","Ingredient","S",41289,"1970-01-01","2099-12-31",""
19050090,19050090,"Ethisterone","Drug","RxNorm","Ingredient","S",4129,"1970-01-01","2099-12-31",""
19050104,19050104,"Carnitine","Drug","RxNorm","Ingredient","S",2106,"1970-01-01","2099-12-31",""
19050123,19050123,"profenamine","Drug","RxNorm","Ingredient","S",4134,"1970-01-01","2099-12-31",""
19050216,19050216,"Cilazapril","Drug","RxNorm","Ingredient","S",21102,"1970-01-01","2099-12-31",""
19050237,19050237,"crataegus extract","Drug","RxNorm","Ingredient","S",21716,"1970-01-01","2099-12-31",""
19050346,19050346,"Eucalyptol","Drug","RxNorm","Ingredient","S",21116,"1970-01-01","2099-12-31",""
19050375,19050375,"ciprofibrate","Drug","RxNorm","Ingredient","S",21149,"1970-01-01","2099-12-31",""
19050387,19050387,"Ethylestrenol","Drug","RxNorm","Ingredient","S",4162,"1970-01-01","2099-12-31",""
19050414,19050414,"Ethylmorphine","Drug","RxNorm","Ingredient","S",4166,"1970-01-01","2099-12-31",""
19050419,19050419,"Etilefrine","Drug","RxNorm","Ingredient","S",4169,"1970-01-01","2099-12-31",""
19050461,19050461,"Prazepam","Drug","RxNorm","Ingredient","S",8627,"1970-01-01","2099-12-31",""
19050484,19050484,"Etidocaine","Drug","RxNorm","Ingredient","S",4171,"1970-01-01","2099-12-31",""
19050488,19050488,"Etomidate","Drug","RxNorm","Ingredient","S",4177,"1970-01-01","2099-12-31",""
19050554,19050554,"Etretinate","Drug","RxNorm","Ingredient","S",4182,"1970-01-01","2099-12-31",""
19050560,19050560,"Eugenol","Drug","RxNorm","Ingredient","S",4186,"1970-01-01","2099-12-31",""
19050610,19050610,"salmon oil","Drug","RxNorm","Ingredient","S",41967,"1970-01-01","2099-12-31",""
19050633,19050633,"sertindole","Drug","RxNorm","Ingredient","S",41996,"1970-01-01","2099-12-31",""
19050750,19050750,"Fleroxacin","Drug","RxNorm","Ingredient","S",42322,"1970-01-01","2099-12-31",""
19050761,19050761,"clebopride","Drug","RxNorm","Ingredient","S",21224,"1970-01-01","2099-12-31",""
19050832,19050832,"clobazam","Drug","RxNorm","Ingredient","S",21241,"1970-01-01","2099-12-31",""
19050863,19050863,"clobutinol","Drug","RxNorm","Ingredient","S",21247,"1970-01-01","2099-12-31",""
19050907,19050907,"cloprednol","Drug","RxNorm","Ingredient","S",21285,"1970-01-01","2099-12-31",""
19051035,19051035,"cuprous oxide","Drug","RxNorm","Ingredient","S",21842,"2009-05-31","2099-12-31",""
19051096,19051096,"cloxazolam","Drug","RxNorm","Ingredient","S",21311,"1970-01-01","2099-12-31",""
19051234,19051234,"cyamemazine","Drug","RxNorm","Ingredient","S",21877,"1970-01-01","2099-12-31",""
19051271,19051271,"Cefotiam","Drug","RxNorm","Ingredient","S",2188,"1970-01-01","2099-12-31",""
19051285,19051285,"Prenylamine","Drug","RxNorm","Ingredient","S",8674,"1970-01-01","2099-12-31",""
19051444,19051444,"cicletanine","Drug","RxNorm","Ingredient","S",21914,"1970-01-01","2099-12-31",""
19051463,19051463,"Probucol","Drug","RxNorm","Ingredient","S",8699,"1970-01-01","2099-12-31",""
19051475,19051475,"anhydrous calcium iodide","Drug","RxNorm","Ingredient","S",214236,"1970-01-01","2099-12-31",""
19051513,19051513,"Encainide","Drug","RxNorm","Ingredient","S",42368,"1970-01-01","2099-12-31",""
19051599,19051599,"Daunorubicin Liposomal","Drug","RxNorm","Ingredient","S",214468,"2006-10-08","2099-12-31",""
19051642,19051642,"denileukin diftitox","Drug","RxNorm","Ingredient","S",214470,"1970-01-01","2099-12-31",""
19051646,19051646,"Dextran 1","Drug","RxNorm","Ingredient","S",214485,"1970-01-01","2099-12-31",""
19051649,19051649,"doxorubicin liposome","Drug","RxNorm","Ingredient","S",214525,"1970-01-01","2099-12-31",""
19051865,19051865,"Muromonab-CD3","Drug","RxNorm","Ingredient","S",42405,"1970-01-01","2099-12-31",""
19051926,19051926,"Magnesium lactate","Drug","RxNorm","Ingredient","S",214688,"1970-01-01","2099-12-31",""
19052059,19052059,"Aspartate","Drug","RxNorm","Ingredient","S",42543,"2008-07-27","2099-12-31",""
19052317,19052317,"Proflavine","Drug","RxNorm","Ingredient","S",8723,"1970-01-01","2099-12-31",""
19052447,19052447,"Chenodeoxycholate","Drug","RxNorm","Ingredient","S",42588,"2006-05-14","2099-12-31",""
19052489,19052489,"Alanine","Drug","RxNorm","Ingredient","S",426,"1970-01-01","2099-12-31",""
19052552,19052552,"Rabies antigen","Drug","RxNorm","Ingredient","S",221155,"1970-01-01","2099-12-31",""
19052553,19052553,"rotavirus vaccine, tetravalent, live, oral","Drug","RxNorm","Ingredient","S",221157,"1970-01-01","2099-12-31",""
19052682,19052682,"Meclofenoxate","Drug","RxNorm","Ingredient","S",2228,"1970-01-01","2099-12-31",""
19052683,19052683,"Cephaloridine","Drug","RxNorm","Ingredient","S",2233,"1970-01-01","2099-12-31",""
19052686,19052686,"dehydrosanol","Drug","RxNorm","Ingredient","S",22427,"1970-01-01","2099-12-31",""
19052734,19052734,"Proglumide","Drug","RxNorm","Ingredient","S",8730,"1970-01-01","2099-12-31",""
19052736,19052736,"Proline","Drug","RxNorm","Ingredient","S",8737,"1970-01-01","2099-12-31",""
19052817,19052817,"Dehydrocholate","Drug","RxNorm","Ingredient","S",42625,"2006-05-14","2099-12-31",""
19052896,19052896,"Deoxycholate","Drug","RxNorm","Ingredient","S",42627,"2006-05-14","2099-12-31",""
19052903,19052903,"Promazine","Drug","RxNorm","Ingredient","S",8742,"1970-01-01","2099-12-31",""
19052987,19052987,"Promegestone","Drug","RxNorm","Ingredient","S",8744,"1970-01-01","2099-12-31",""
